,speech,word_count,sentence_count,average_words,average_syl_per_word,flesch_kincaid_score,flesch_kincaid_grade_level,total_gendered_terms,female_gendered_terms,male_gendered_terms,terms_of_equality,terms_for_race,terms_for_religion,political_party,president,time_period
120,<_io.TextIOWrapper name='corpus/cleveland/cleveland_speeches_025.txt' mode='rt' encoding='cp1252'>,14664,369,40.73170731707317,1.697013093289689,21.92500938086306,20.320120354476874,32,12,20,6,6,2,7.0,cleveland,5.0
121,<_io.TextIOWrapper name='corpus/cleveland/cleveland_speeches_026.txt' mode='rt' encoding='cp1252'>,612,14,44.0,1.642156862745098,23.248529411764736,20.94745098039216,0,0,0,0,0,0,7.0,cleveland,5.0
122,<_io.TextIOWrapper name='corpus/cleveland/cleveland_speeches_027.txt' mode='rt' encoding='cp1252'>,392,10,39.3,1.7295918367346939,20.622030612244913,20.14618367346939,0,0,0,0,0,0,8.0,cleveland,5.0
123,<_io.TextIOWrapper name='corpus/cleveland/cleveland_speeches_028.txt' mode='rt' encoding='cp1252'>,574,10,56.8,1.82404181184669,-5.130937282229922,28.085693379790943,0,0,0,0,0,0,7.0,cleveland,5.0
124,<_io.TextIOWrapper name='corpus/cleveland/cleveland_speeches_029.txt' mode='rt' encoding='cp1252'>,1894,51,37.6078431372549,1.7006335797254488,24.78943837091333,19.14453506428971,9,0,9,0,0,0,8.0,cleveland,5.0
125,<_io.TextIOWrapper name='corpus/cleveland/cleveland_speeches_030.txt' mode='rt' encoding='cp1252'>,15416,534,29.863295880149813,1.6842890503373118,34.03290102311138,15.931296187238711,45,11,34,4,10,2,7.0,cleveland,5.0
126,<_io.TextIOWrapper name='corpus/clinton/clinton_speeches_000.txt' mode='rt' encoding='cp1252'>,2355,107,22.822429906542055,1.5218683651804672,54.92016995059231,11.268794372680919,5,2,3,0,1,0,9.0,clinton,10.0
127,<_io.TextIOWrapper name='corpus/clinton/clinton_speeches_001.txt' mode='rt' encoding='cp1252'>,1603,93,18.032258064516128,1.548970679975047,57.48933853862718,9.720434668866844,3,1,2,0,0,1,9.0,clinton,10.0
128,<_io.TextIOWrapper name='corpus/clinton/clinton_speeches_002.txt' mode='rt' encoding='cp1252'>,1058,39,27.743589743589745,1.4744801512287335,53.93423561630557,12.628865784499059,5,3,2,0,0,0,9.0,clinton,10.0
129,<_io.TextIOWrapper name='corpus/clinton/clinton_speeches_003.txt' mode='rt' encoding='cp1252'>,1002,55,18.90909090909091,1.5838323353293413,53.650057158410476,10.473767011431683,7,2,5,0,0,0,9.0,clinton,10.0
130,<_io.TextIOWrapper name='corpus/clinton/clinton_speeches_004.txt' mode='rt' encoding='cp1252'>,5093,199,26.57788944723618,1.4963675633222069,53.26574635399659,12.432514131624153,30,18,12,0,4,1,9.0,clinton,10.0
131,<_io.TextIOWrapper name='corpus/clinton/clinton_speeches_005.txt' mode='rt' encoding='cp1252'>,7017,297,24.367003367003367,1.4949408579164885,55.63049500275666,11.553433436545877,5,2,3,0,3,1,9.0,clinton,10.0
132,<_io.TextIOWrapper name='corpus/clinton/clinton_speeches_006.txt' mode='rt' encoding='cp1252'>,1095,48,23.479166666666668,1.4319634703196347,61.85953624429226,10.464043949771689,50,1,49,0,2,0,9.0,clinton,10.0
133,<_io.TextIOWrapper name='corpus/clinton/clinton_speeches_007.txt' mode='rt' encoding='cp1252'>,1141,60,19.733333333333334,1.521472392638037,58.08910224948875,10.059374233128839,3,2,1,0,1,1,9.0,clinton,10.0
134,<_io.TextIOWrapper name='corpus/clinton/clinton_speeches_008.txt' mode='rt' encoding='cp1252'>,7196,353,21.15014164305949,1.4826292384658144,59.93717265808674,10.153580254689814,40,19,21,1,0,1,9.0,clinton,10.0
135,<_io.TextIOWrapper name='corpus/clinton/clinton_speeches_009.txt' mode='rt' encoding='cp1252'>,1868,111,17.54954954954955,1.5203426124197001,60.40122219650058,9.19436715087679,0,0,0,0,3,1,9.0,clinton,10.0
136,<_io.TextIOWrapper name='corpus/clinton/clinton_speeches_010.txt' mode='rt' encoding='cp1252'>,4288,205,21.902439024390244,1.3766324626865671,68.14091804696035,9.196214279213688,38,2,36,0,7,4,9.0,clinton,10.0
137,<_io.TextIOWrapper name='corpus/clinton/clinton_speeches_011.txt' mode='rt' encoding='cp1252'>,2594,122,22.0327868852459,1.5269853508095605,55.288760632986595,11.02121402479872,14,4,10,0,0,0,9.0,clinton,10.0
138,<_io.TextIOWrapper name='corpus/clinton/clinton_speeches_012.txt' mode='rt' encoding='cp1252'>,1323,73,18.82191780821918,1.45427059712774,64.69946090765073,8.910940991312813,13,5,8,0,0,2,9.0,clinton,10.0
139,<_io.TextIOWrapper name='corpus/clinton/clinton_speeches_013.txt' mode='rt' encoding='cp1252'>,7410,400,19.315,1.4936572199730094,60.866874190283426,9.568005195681511,33,6,27,3,5,2,9.0,clinton,10.0
140,<_io.TextIOWrapper name='corpus/clinton/clinton_speeches_014.txt' mode='rt' encoding='cp1252'>,757,39,20.333333333333332,1.5257595772787318,57.117406428886,10.343963011889038,0,0,0,0,0,0,9.0,clinton,10.0
141,<_io.TextIOWrapper name='corpus/clinton/clinton_speeches_015.txt' mode='rt' encoding='cp1252'>,9201,462,20.90909090909091,1.4699489185958048,61.254594214067666,9.909942693975953,43,21,22,4,6,1,9.0,clinton,10.0
142,<_io.TextIOWrapper name='corpus/clinton/clinton_speeches_016.txt' mode='rt' encoding='cp1252'>,919,57,17.07017543859649,1.3623503808487487,74.25392971002044,7.1431029150678675,3,3,0,0,1,3,9.0,clinton,10.0
143,<_io.TextIOWrapper name='corpus/clinton/clinton_speeches_017.txt' mode='rt' encoding='cp1252'>,6440,281,23.612099644128115,1.6072981366459627,46.891296500961545,12.584836873632323,47,26,21,14,30,2,9.0,clinton,10.0
144,<_io.TextIOWrapper name='corpus/clinton/clinton_speeches_018.txt' mode='rt' encoding='cp1252'>,4636,217,22.110599078341014,1.5116479723899914,56.50732347129062,10.870579714754896,46,13,33,0,64,2,9.0,clinton,10.0
145,<_io.TextIOWrapper name='corpus/clinton/clinton_speeches_019.txt' mode='rt' encoding='cp1252'>,2919,156,19.455128205128204,1.5594381637547106,55.159576218146384,10.398870332305588,9,4,5,0,5,1,9.0,clinton,10.0
146,<_io.TextIOWrapper name='corpus/clinton/clinton_speeches_020.txt' mode='rt' encoding='cp1252'>,3042,154,20.48051948051948,1.4684418145956608,61.81709521247984,9.725016009631396,9,2,7,0,3,5,9.0,clinton,10.0
147,<_io.TextIOWrapper name='corpus/clinton/clinton_speeches_021.txt' mode='rt' encoding='cp1252'>,6350,357,18.49019607843137,1.531496062992126,58.50288405125835,9.692830013895321,26,6,20,0,4,4,9.0,clinton,10.0
148,<_io.TextIOWrapper name='corpus/clinton/clinton_speeches_022.txt' mode='rt' encoding='cp1252'>,1907,100,19.79,1.5474567383324593,55.83330993707395,10.38808951232302,21,17,4,4,0,3,9.0,clinton,10.0
149,<_io.TextIOWrapper name='corpus/clinton/clinton_speeches_023.txt' mode='rt' encoding='cp1252'>,7048,341,21.35777126099707,1.459988649262202,61.641822442505685,9.967396853082843,31,18,13,0,6,1,9.0,clinton,10.0
150,<_io.TextIOWrapper name='corpus/clinton/clinton_speeches_024.txt' mode='rt' encoding='cp1252'>,3188,162,20.45679012345679,1.3870765370138018,68.72468299332374,8.755651284911014,25,3,22,1,3,3,9.0,clinton,10.0
151,<_io.TextIOWrapper name='corpus/clinton/clinton_speeches_025.txt' mode='rt' encoding='cp1252'>,17208,1095,16.786301369863015,1.4542654579265457,66.76604636900328,8.116989937779817,150,7,143,0,7,3,9.0,clinton,10.0
152,<_io.TextIOWrapper name='corpus/clinton/clinton_speeches_026.txt' mode='rt' encoding='cp1252'>,2163,107,21.186915887850468,1.512713823393435,57.354690914747195,10.522920312304215,9,3,6,0,2,1,9.0,clinton,10.0
153,<_io.TextIOWrapper name='corpus/clinton/clinton_speeches_027.txt' mode='rt' encoding='cp1252'>,6766,353,19.89801699716714,1.5334023056458765,56.912677690234204,10.26437383551653,23,9,14,0,3,2,9.0,clinton,10.0
154,<_io.TextIOWrapper name='corpus/clinton/clinton_speeches_028.txt' mode='rt' encoding='cp1252'>,1236,62,20.677419354838708,1.419093851132686,65.79207954901351,9.219500991752792,2,1,1,0,0,1,9.0,clinton,10.0
155,<_io.TextIOWrapper name='corpus/clinton/clinton_speeches_029.txt' mode='rt' encoding='cp1252'>,955,54,18.35185185185185,1.4534031413612565,65.2499646112081,8.717379290285049,1,1,0,0,0,0,9.0,clinton,10.0
156,<_io.TextIOWrapper name='corpus/clinton/clinton_speeches_030.txt' mode='rt' encoding='cp1252'>,7350,370,20.62162162162162,1.5438095238095237,55.29776833976837,10.669384813384813,23,10,13,1,6,1,9.0,clinton,10.0
157,<_io.TextIOWrapper name='corpus/clinton/clinton_speeches_031.txt' mode='rt' encoding='cp1252'>,1677,114,15.491228070175438,1.588550983899821,56.71999027084706,9.196480557386312,7,1,6,1,1,1,9.0,clinton,10.0
158,<_io.TextIOWrapper name='corpus/clinton/clinton_speeches_032.txt' mode='rt' encoding='cp1252'>,2257,98,23.70408163265306,1.5179441736818786,54.357280049370246,11.566333086180865,4,2,2,0,3,4,9.0,clinton,10.0
159,<_io.TextIOWrapper name='corpus/clinton/clinton_speeches_033.txt' mode='rt' encoding='cp1252'>,555,37,15.675675675675675,1.572972972972973,57.85067567567572,9.084594594594595,1,0,1,0,0,0,9.0,clinton,10.0
160,<_io.TextIOWrapper name='corpus/clinton/clinton_speeches_034.txt' mode='rt' encoding='cp1252'>,1915,99,20.050505050505052,1.5577023498694518,54.702118574781764,10.6105846981565,12,1,11,0,1,2,9.0,clinton,10.0
161,<_io.TextIOWrapper name='corpus/clinton/clinton_speeches_035.txt' mode='rt' encoding='cp1252'>,1682,81,21.444444444444443,1.573127229488704,51.98232527414456,11.336234641300042,13,3,10,0,3,1,9.0,clinton,10.0
162,<_io.TextIOWrapper name='corpus/clinton/clinton_speeches_036.txt' mode='rt' encoding='cp1252'>,7525,400,19.495,1.5609302325581396,54.99287732558139,10.432026744186047,29,20,9,3,12,0,9.0,clinton,10.0
163,<_io.TextIOWrapper name='corpus/clinton/clinton_speeches_037.txt' mode='rt' encoding='cp1252'>,9135,504,18.859126984126984,1.5243568691844553,58.732394978106186,9.752470580186095,46,8,38,4,16,3,9.0,clinton,11.0
164,<_io.TextIOWrapper name='corpus/clinton/clinton_speeches_038.txt' mode='rt' encoding='cp1252'>,1119,56,20.607142857142858,1.5853440571939232,51.79864276139412,11.153845589174008,3,0,3,1,0,2,10.0,clinton,11.0
165,<_io.TextIOWrapper name='corpus/coolidge/coolidge_speeches_000.txt' mode='rt' encoding='cp1252'>,6708,370,18.84864864864865,1.7054263565891472,43.42455185417978,11.88500398072491,29,1,28,0,0,0,8.0,coolidge,7.0
166,<_io.TextIOWrapper name='corpus/coolidge/coolidge_speeches_001.txt' mode='rt' encoding='cp1252'>,2416,103,24.29126213592233,1.6312086092715232,44.179120587667995,13.131853822413685,7,0,7,0,2,3,8.0,coolidge,7.0
167,<_io.TextIOWrapper name='corpus/coolidge/coolidge_speeches_002.txt' mode='rt' encoding='cp1252'>,6316,269,24.312267657992564,1.6282457251424953,44.408459980082455,13.105083943298546,243,0,243,1,3,1,8.0,coolidge,7.0
168,<_io.TextIOWrapper name='corpus/coolidge/coolidge_speeches_003.txt' mode='rt' encoding='cp1252'>,4060,197,21.482233502538072,1.6327586206896552,46.89915368457906,12.054622790127784,13,7,6,2,2,0,8.0,coolidge,7.0
169,<_io.TextIOWrapper name='corpus/coolidge/coolidge_speeches_004.txt' mode='rt' encoding='cp1252'>,6973,280,25.892857142857142,1.7052918399541086,36.286060339882425,14.630657997172772,9,0,9,2,5,0,8.0,coolidge,7.0
170,<_io.TextIOWrapper name='corpus/coolidge/coolidge_speeches_005.txt' mode='rt' encoding='cp1252'>,4435,207,22.256038647342994,1.622998872604284,46.93941615062445,12.241241769194321,31,0,31,4,0,2,8.0,coolidge,7.0
171,<_io.TextIOWrapper name='corpus/coolidge/coolidge_speeches_006.txt' mode='rt' encoding='cp1252'>,4777,199,24.77386934673367,1.6357546577349802,43.304678568686,13.3737140064989,260,3,257,2,2,2,8.0,coolidge,7.0
172,<_io.TextIOWrapper name='corpus/coolidge/coolidge_speeches_007.txt' mode='rt' encoding='cp1252'>,10303,450,23.88888888888889,1.6907696787343491,39.54866295685184,13.677748875731986,27,0,27,6,4,0,8.0,coolidge,7.0
173,<_io.TextIOWrapper name='corpus/coolidge/coolidge_speeches_008.txt' mode='rt' encoding='cp1252'>,10849,494,22.955465587044536,1.698958429348327,39.80331930628137,13.410341045257628,11,0,11,3,7,0,8.0,coolidge,7.0
174,<_io.TextIOWrapper name='corpus/coolidge/coolidge_speeches_009.txt' mode='rt' encoding='cp1252'>,1057,54,20.37037037037037,1.6442762535477766,47.05330302393219,11.756904236308213,19,0,19,0,3,0,8.0,coolidge,7.0
175,<_io.TextIOWrapper name='corpus/coolidge/coolidge_speeches_010.txt' mode='rt' encoding='cp1252'>,8782,455,20.294505494505493,1.6989296287861535,42.506630327768335,12.372226762533753,26,2,24,1,7,0,8.0,coolidge,7.0
176,<_io.TextIOWrapper name='corpus/coolidge/coolidge_speeches_011.txt' mode='rt' encoding='cp1252'>,8052,388,21.74484536082474,1.7260307998012916,38.74177629557363,13.25765312837689,15,4,11,2,10,1,8.0,coolidge,7.0
177,<_io.TextIOWrapper name='corpus/eisenhower/eisenhower_speeches_000.txt' mode='rt' encoding='cp1252'>,1834,85,22.541176470588237,1.6946564885496183,40.58776695105527,13.19800538841491,5,1,4,1,0,0,9.0,eisenhower,9.0
178,<_io.TextIOWrapper name='corpus/eisenhower/eisenhower_speeches_001.txt' mode='rt' encoding='cp1252'>,2451,127,19.874015748031496,1.5312117503059977,57.122359939860644,10.22916479534306,9,0,9,3,2,1,8.0,eisenhower,8.0
179,<_io.TextIOWrapper name='corpus/eisenhower/eisenhower_speeches_002.txt' mode='rt' encoding='cp1252'>,2918,148,20.0,1.5089102124742975,58.881196024674466,10.015140507196712,5,0,5,2,6,1,8.0,eisenhower,8.0
180,<_io.TextIOWrapper name='corpus/eisenhower/eisenhower_speeches_003.txt' mode='rt' encoding='cp1252'>,3086,119,26.218487394957982,1.641607258587168,41.34326121764326,14.006175735362195,7,0,7,0,3,0,8.0,eisenhower,8.0
181,<_io.TextIOWrapper name='corpus/eisenhower/eisenhower_speeches_004.txt' mode='rt' encoding='cp1252'>,4393,185,24.232432432432432,1.5948099248804917,47.3181614361915,12.679405762238453,37,2,35,5,1,0,8.0,eisenhower,8.0
182,<_io.TextIOWrapper name='corpus/eisenhower/eisenhower_speeches_005.txt' mode='rt' encoding='cp1252'>,3432,163,21.650306748466257,1.6955128205128205,41.41955403492216,12.860670913953125,2,2,0,1,1,1,8.0,eisenhower,8.0
183,<_io.TextIOWrapper name='corpus/fdroosevelt/fdroosevelt_speeches_000.txt' mode='rt' encoding='cp1252'>,6110,266,23.515037593984964,1.5461538461538462,52.162621457489905,11.825480046269522,16,2,14,2,5,2,7.0,fdroosevelt,8.0
184,<_io.TextIOWrapper name='corpus/fdroosevelt/fdroosevelt_speeches_001.txt' mode='rt' encoding='cp1252'>,1813,73,25.52054794520548,1.5096525096525097,53.215041519014136,12.176913312529752,0,0,0,0,0,0,7.0,fdroosevelt,7.0
185,<_io.TextIOWrapper name='corpus/fdroosevelt/fdroosevelt_speeches_002.txt' mode='rt' encoding='cp1252'>,1907,88,22.352272727272727,1.5957000524383849,49.151218745530855,11.956646982409307,6,1,5,0,0,0,7.0,fdroosevelt,7.0
186,<_io.TextIOWrapper name='corpus/fdroosevelt/fdroosevelt_speeches_003.txt' mode='rt' encoding='cp1252'>,2968,116,26.31896551724138,1.5754716981132075,46.836344339622656,13.264962589459987,4,0,4,0,0,0,7.0,fdroosevelt,7.0
187,<_io.TextIOWrapper name='corpus/fdroosevelt/fdroosevelt_speeches_004.txt' mode='rt' encoding='cp1252'>,2990,122,25.221311475409838,1.4986622073578595,54.44854610998412,11.930525522232578,11,1,10,0,2,0,7.0,fdroosevelt,7.0
188,<_io.TextIOWrapper name='corpus/fdroosevelt/fdroosevelt_speeches_005.txt' mode='rt' encoding='cp1252'>,2727,124,22.693548387096776,1.5108177484415108,55.98586686894498,11.088133302577571,2,0,2,0,0,0,7.0,fdroosevelt,7.0
189,<_io.TextIOWrapper name='corpus/fdroosevelt/fdroosevelt_speeches_006.txt' mode='rt' encoding='cp1252'>,2538,101,25.831683168316832,1.6044129235618598,44.88250825082511,13.416428933673512,5,2,3,2,3,0,7.0,fdroosevelt,7.0
190,<_io.TextIOWrapper name='corpus/fdroosevelt/fdroosevelt_speeches_007.txt' mode='rt' encoding='cp1252'>,3165,118,27.550847457627118,1.6606635071090048,38.378757129086665,14.750659892360833,17,7,10,0,3,0,7.0,fdroosevelt,7.0
191,<_io.TextIOWrapper name='corpus/fdroosevelt/fdroosevelt_speeches_008.txt' mode='rt' encoding='cp1252'>,3105,135,23.748148148148147,1.637037037037037,44.23729629629631,12.988814814814816,7,2,5,0,1,1,7.0,fdroosevelt,7.0
192,<_io.TextIOWrapper name='corpus/fdroosevelt/fdroosevelt_speeches_009.txt' mode='rt' encoding='cp1252'>,2008,106,19.537735849056602,1.5951195219123506,52.057086559422714,10.852127339697812,17,1,16,3,0,0,7.0,fdroosevelt,7.0
193,<_io.TextIOWrapper name='corpus/fdroosevelt/fdroosevelt_speeches_010.txt' mode='rt' encoding='cp1252'>,3209,138,23.956521739130434,1.5394203801807416,52.2841662714919,11.918203964393623,13,3,10,0,1,0,7.0,fdroosevelt,7.0
194,<_io.TextIOWrapper name='corpus/fdroosevelt/fdroosevelt_speeches_011.txt' mode='rt' encoding='cp1252'>,2475,121,20.975206611570247,1.5171717171717172,57.19243801652894,10.49295684113866,27,3,24,0,2,1,7.0,fdroosevelt,7.0
195,<_io.TextIOWrapper name='corpus/fdroosevelt/fdroosevelt_speeches_012.txt' mode='rt' encoding='cp1252'>,1818,90,20.766666666666666,1.6056105610561056,49.92217986798681,11.455204620462048,11,3,8,0,0,0,7.0,fdroosevelt,7.0
196,<_io.TextIOWrapper name='corpus/fdroosevelt/fdroosevelt_speeches_013.txt' mode='rt' encoding='cp1252'>,4064,169,24.562130177514792,1.593996062992126,47.05237094068863,12.798384312537856,6,0,6,0,1,0,7.0,fdroosevelt,7.0
197,<_io.TextIOWrapper name='corpus/fdroosevelt/fdroosevelt_speeches_014.txt' mode='rt' encoding='cp1252'>,1863,68,27.852941176470587,1.6430488459473966,39.5623323387326,14.660623441002812,2,2,0,1,0,1,7.0,fdroosevelt,7.0
198,<_io.TextIOWrapper name='corpus/fdroosevelt/fdroosevelt_speeches_015.txt' mode='rt' encoding='cp1252'>,3278,130,25.723076923076924,1.5692495424039048,47.96756563570659,12.959144600366077,8,2,6,0,0,0,7.0,fdroosevelt,7.0
199,<_io.TextIOWrapper name='corpus/fdroosevelt/fdroosevelt_speeches_016.txt' mode='rt' encoding='cp1252'>,1627,63,26.38095238095238,1.5802089735709897,46.372654169227616,13.345037316709107,2,1,1,0,0,0,7.0,fdroosevelt,7.0
200,<_io.TextIOWrapper name='corpus/fdroosevelt/fdroosevelt_speeches_017.txt' mode='rt' encoding='cp1252'>,4617,205,23.13658536585366,1.5644357808100497,51.000098797128345,11.893610506241512,13,2,11,1,1,0,7.0,fdroosevelt,7.0
201,<_io.TextIOWrapper name='corpus/fdroosevelt/fdroosevelt_speeches_018.txt' mode='rt' encoding='cp1252'>,1457,63,23.666666666666668,1.5895676046671243,48.33591397849463,12.39689773507207,39,9,30,0,2,0,7.0,fdroosevelt,7.0
202,<_io.TextIOWrapper name='corpus/fdroosevelt/fdroosevelt_speeches_019.txt' mode='rt' encoding='cp1252'>,3553,124,29.161290322580644,1.6149732620320856,40.60955235466622,14.839587717785061,17,1,16,0,1,0,7.0,fdroosevelt,7.0
203,<_io.TextIOWrapper name='corpus/fdroosevelt/fdroosevelt_speeches_020.txt' mode='rt' encoding='cp1252'>,1253,52,24.576923076923077,1.5051875498802874,54.550556357050795,11.756213088587394,6,2,4,0,2,1,7.0,fdroosevelt,7.0
204,<_io.TextIOWrapper name='corpus/fdroosevelt/fdroosevelt_speeches_021.txt' mode='rt' encoding='cp1252'>,3862,172,22.96511627906977,1.5235629207664423,54.631983879903174,11.344437813881232,9,3,6,1,3,1,7.0,fdroosevelt,8.0
205,<_io.TextIOWrapper name='corpus/fdroosevelt/fdroosevelt_speeches_022.txt' mode='rt' encoding='cp1252'>,1969,63,31.650793650793652,1.5647536820721177,42.331282941143286,15.217902972260514,12,6,6,3,1,0,7.0,fdroosevelt,8.0
206,<_io.TextIOWrapper name='corpus/fdroosevelt/fdroosevelt_speeches_023.txt' mode='rt' encoding='cp1252'>,3557,138,26.26086956521739,1.5707056508293507,47.29851933114131,13.18606581022112,27,4,23,0,1,1,7.0,fdroosevelt,8.0
207,<_io.TextIOWrapper name='corpus/fdroosevelt/fdroosevelt_speeches_024.txt' mode='rt' encoding='cp1252'>,4057,187,22.245989304812834,1.5220606359378852,55.48899105526988,11.046251332944053,15,5,10,0,4,1,7.0,fdroosevelt,8.0
208,<_io.TextIOWrapper name='corpus/fdroosevelt/fdroosevelt_speeches_025.txt' mode='rt' encoding='cp1252'>,3353,151,22.602649006622517,1.578586340590516,50.34490684432049,11.852351931550874,8,0,8,0,2,1,,fdroosevelt,
209,<_io.TextIOWrapper name='corpus/fdroosevelt/fdroosevelt_speeches_026.txt' mode='rt' encoding='cp1252'>,1340,75,18.253333333333334,1.55,57.17786666666669,9.818800000000003,7,1,6,0,0,0,7.0,fdroosevelt,8.0
210,<_io.TextIOWrapper name='corpus/fdroosevelt/fdroosevelt_speeches_027.txt' mode='rt' encoding='cp1252'>,3058,152,20.592105263157894,1.5179856115107915,57.5124304240818,10.35315126845892,22,6,16,0,5,2,7.0,fdroosevelt,8.0
